p__Lentisphaerae,f__Porphyromonadaceae,g__Clostridium_IV,d__denovo211,c__Opitutae,d__denovo115,g__Bifidobacterium,o__Coriobacteriales,f__Enterobacteriaceae,d__denovo5,d__denovo4,f__Lachnospiraceae,d__denovo125,d__denovo46,p__Bacteroidetes,f__Coriobacteriaceae,c__Bacteroidia,p__Proteobacteria,g__Veillonella,g__Barnesiella,o__Fusobacteriales,g__Akkermansia,d__denovo10,d__denovo17,d__denovo15,o__Actinomycetales,p__Firmicutes,o__Clostridiales,f__Rikenellaceae,f__Ruminococcaceae,d__denovo173,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111335521332995,0.0,0.902549861146,0.00201969199697046,0.0,0.0,0.002019691996970462,0.0,0.002019691996970462,0.9618783135571823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000252461499621308,0.03584953294622568,0.02802322645796514,0.0,0.0,0.0,EDD
0.0,0.001993769470404985,0.0,0.0,0.0,0.0,0.000498442367601247,0.014080996884735209,0.12448598130841106,0.000249221183801,0.122866043614,0.04797507788161999,0.0,0.0,0.49071651090342683,0.014080996884735209,0.49071651090342683,0.15763239875389393,0.16922118380062323,0.0,0.022803738317757057,0.0,0.0014953271028,0.0,0.0,0.000249221183800624,0.3140186915887855,0.08735202492211847,0.00149532710280374,0.03875389408099687,0.0,EDD
0.0,0.03348254252461954,0.00017905102954342,0.0,0.0,0.0,0.0,0.0,0.3665174574753807,0.0191584601611,0.0180841539839,0.03419874664279328,0.0,0.0,0.3478961504028647,0.0,0.3478961504028647,0.6148612354521044,0.0,0.0,0.0,0.00017905102954342,0.0,0.0,0.0,0.0,0.037063563115488016,0.03563115487914065,0.0,0.00017905102954342,0.0,EDD
0.0,0.027152051488334647,0.000201126307320998,0.0,0.0,0.0,0.0,0.00181013676588898,0.34030571198712756,0.037610619469,0.29806918745,0.06476267095736124,0.0,0.0,0.4806918744971845,0.00181013676588898,0.4806918744971845,0.3551890587288814,0.00281576830249397,0.0,0.022727272727272693,0.0108608205953339,0.00884955752212,0.0,0.0,0.0,0.12851971037811752,0.06637168141592924,0.009251810136765886,0.0016090104585679858,0.0,EDD
0.0,0.00828356771335003,0.0,0.0,0.0,0.0,0.0,0.0,0.6582546715469091,0.430745521094,0.00211905220574,0.001348487767289539,0.0,0.0,0.33403968406858,0.0,0.33403968406858,0.6584473126565219,0.000963205548063957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00751300327489886,0.0038528221922558238,0.0,0.002504334424966285,0.0,EDD
0.0,0.01716212074777813,0.0,0.0,0.0,0.0,0.000306466441924609,0.000153233220962305,0.3303708243947288,0.327459393196,0.000459699662887,0.032791909285933195,0.0,0.0,0.6072632546736132,0.000153233220962305,0.6072632546736132,0.3460006129328838,0.004596996628869135,0.0,0.0,0.0,0.0,0.000153233220962,0.0,0.0,0.04627643273061601,0.04045357033404843,0.0,0.00750842782715293,0.0,EDD
0.0,0.2834714348015696,0.0,0.0,0.0,0.0,0.000436109899694723,0.00348887919755778,0.4182293938072399,0.000872219799389,0.416484954208,0.022241604884430877,0.0,0.0,0.5294374182293935,0.00348887919755778,0.5294374182293935,0.4422154382904497,0.0,0.00523331879633667,0.0,0.0,0.00610553859573,0.0,0.00261665939817,0.0,0.02442215438290449,0.023549934583515047,0.006541648495420843,0.000436109899694723,0.0,EDD
0.0,0.05011198208286676,0.00251959686450168,0.0,0.0,0.0,0.0,0.000279955207166853,0.1007838745800672,0.00307950727884,0.0971444568869,0.045352743561030244,0.000279955207167,0.00195968645017,0.7245240761478157,0.000279955207166853,0.7245240761478157,0.11086226203807391,0.04535274356103027,0.0,0.0,0.000559910414333707,0.053751399776,0.00279955207167,0.00755879059351,0.0,0.16377379619260932,0.07754759238521836,0.054871220604703216,0.029395296752519586,0.0,EDD
0.0,0.0,0.003140165572366543,0.0,0.0,0.000285469597488,0.002569226377390808,0.002569226377390806,0.0,0.0,0.0,0.042820439623180134,0.0,0.000856408792464,0.8978018840993433,0.002569226377390806,0.8978018840993433,0.006280331144733089,0.005709391949757355,0.0,0.0,0.0,0.000285469597488,0.000285469597488,0.0,0.0,0.0907793320011418,0.06537253782472165,0.001141878389951471,0.020268341421638598,0.0,EDD
0.0,0.0,0.002578648788035068,0.0,0.0,0.0,0.001547189272821044,0.002062919030428054,0.001547189272821044,0.0,0.00103145951521,0.055698813821557516,0.0,0.00103145951521,0.8772563176895302,0.002062919030428054,0.8772563176895302,0.008251676121712223,0.003610108303249104,0.0,0.0,0.0,0.00154718927282,0.0,0.0,0.0,0.11088189788550801,0.08096957194430121,0.00154718927282104,0.02320783909231564,0.0,EDD
0.0,0.03924105217766274,0.0,0.0,0.0,0.0,0.0,0.0,0.32772746873652453,0.00733074601121,0.311772315653,0.04312203536006901,0.0,0.0,0.5657611039241047,0.0,0.5657611039241047,0.3320396722725314,0.0030185424752048303,0.0,0.0,0.0,0.000431220353601,0.0,0.0030185424752,0.0,0.1021992238033635,0.04312203536006901,0.00086244070720138,0.0,0.0,EDD
0.0,0.06816102470265326,0.00137236962488564,0.0,0.0,0.0,0.0,0.000457456541628545,0.05443732845379694,0.000457456541629,0.0530649588289,0.2035681610247026,0.0,0.000914913083257,0.5727355901189382,0.000457456541628545,0.5727355901189382,0.07456541628545288,0.003659652333028361,0.0,0.00640439158279963,0.0,0.012351326624,0.0219579139982,0.0,0.0,0.34583714547117994,0.22232387923147295,0.01326623970722779,0.016010978956999097,0.0,EDD
0.0,0.15992414664981078,0.0,0.0,0.0,0.0,0.0,0.00695322376738306,0.006953223767383068,0.00126422250316,0.00505689001264,0.007585335018963338,0.0,0.0,0.3489254108723139,0.00695322376738306,0.34829329962073363,0.1213653603034135,0.2206068268015172,0.0,0.012642225031605558,0.0,0.0,0.0,0.0,0.01517067003792666,0.4943109987357782,0.017067003792667505,0.001264222503160556,0.002528445006321112,0.0,EDD
0.0,0.0,0.000173130193905817,0.0,0.0,0.0,0.0,0.000173130193905817,0.5017313019390587,0.432306094183,0.00155817174515,0.009349030470914125,0.0,0.0,0.47766620498614965,0.000173130193905817,0.47766620498614965,0.5095221606648204,0.000346260387811634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012638504155124646,0.00969529085872576,0.0,0.000346260387811634,0.0,EDD
0.0,0.08403779214321233,0.0,0.0,0.0,0.0,0.0,0.0,0.18448533068125295,0.124316260567,0.0527100944804,0.0721034311287917,0.0,0.000994530084535,0.7076081551466931,0.0,0.7061163600198905,0.1904525111884633,0.001989060169070119,0.0,0.0,0.0,0.0109398309299,0.00198906016907,0.0,0.0,0.09945300845350578,0.08354052710094485,0.011437095972153128,0.011437095972153154,0.0,EDD
0.0,0.13592699327569638,0.0,0.0,0.0,0.0,0.000960614793467819,0.0792507204610951,0.35686839577329443,0.247358309318,0.0994236311239,0.0437079731027858,0.0,0.0,0.4702209414024978,0.0792507204610951,0.46733909702209436,0.3837656099903933,0.001440922190201729,0.0,0.0,0.0,0.0,0.000480307396734,0.0,0.0,0.0634005763688761,0.05619596541786745,0.0,0.006724303554274737,0.0,EDD
0.0,0.018328969293025466,0.026898357533920492,0.0,0.0,0.00190430849798,0.000238038562247084,0.004284694120447514,0.009283503927636274,0.0,0.00904546536539,0.06998333730064273,0.0,0.00714115686741,0.649369197810045,0.004284694120447514,0.649369197810045,0.010473696738871694,0.0045227326826945986,0.0,0.0,0.000714115686741252,0.294215662937,0.000476077124494,0.0,0.000238038562247084,0.3346822185194001,0.22351820995001184,0.299928588431326,0.09426327064984527,0.0,EDD
0.0,0.000247157686604053,0.002718734552644585,0.0,0.0,0.0,0.0037073652990608002,0.002224419179436477,0.059812160158180944,0.0531389026199,0.00519031141869,0.049184379634206625,0.0,0.010627780524,0.7125556104794863,0.002224419179436477,0.7120612951062782,0.1171527434503213,0.007167572911517553,0.0,0.0,0.0,0.0234799802274,0.000247157686604,0.0,0.000247157686604053,0.16312407315867516,0.1119624320316361,0.023727137913989154,0.060059317844784944,0.0,EDD
0.0,0.009654471544715446,0.000508130081300814,0.00025406504065,0.0,0.0,0.0,0.00076219512195122,0.10772357723577271,0.0,0.104166666667,0.024644308943089447,0.0,0.0,0.6496443089430893,0.00076219512195122,0.6496443089430893,0.11331300813008163,0.006097560975609757,0.001270325203252033,0.000254065040650407,0.0,0.0010162601626,0.0,0.000508130081301,0.00203252032520325,0.23399390243902432,0.08257113821138211,0.0033028455284552904,0.02159552845528457,0.0,EDD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6019242333132895,0.0,0.599518941672,0.000601322910402886,0.0,0.0,0.011425135297654886,0.0,0.011425135297654886,0.7865303668069759,0.00120264582080577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2002405291641612,0.11184606133493688,0.0,0.0,0.0,EDD
0.0,0.07826520438683954,0.011465603190428716,0.0,0.0,0.00049850448654,0.000498504486540379,0.002492522432701899,0.023928215353938215,0.000997008973081,0.0219341974078,0.10767696909272183,0.0,0.00049850448654,0.5314057826520439,0.002492522432701899,0.5314057826520439,0.08175473579262224,0.00149551345962114,0.01794616151545364,0.0,0.00249252243270189,0.0667996011964,0.011964107677,0.00348953140578,0.0,0.3743768693918241,0.3075772681954134,0.06829511465603194,0.19192422731804576,0.0,EDD
0.0,0.000283687943262411,0.0,0.0,0.0,0.0,0.0,0.1863829787234045,0.34468085106382945,0.00652482269504,0.338156028369,0.0,0.0,0.0,0.2093617021276596,0.1863829787234045,0.2093617021276596,0.34496453900709184,0.000283687943262411,0.0,0.0,0.0,0.0,0.0,0.0,0.0164539007092199,0.242836879432624,0.001985815602836883,0.0,0.0,0.0,EDD
0.0,0.028879310344827568,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068962,0.106465517241,0.153448275862,0.000862068965517242,0.0,0.0,0.635775862068965,0.0,0.6327586206896547,0.34784482758620655,0.0,0.0,0.0,0.0,0.0,0.0,0.000431034482759,0.0,0.016379310344827626,0.000862068965517242,0.0,0.0,0.0,EDD
0.0,0.020392309186249763,0.000776849873761896,0.0,0.0,0.0,0.000194212468440474,0.000582637405321422,0.6624587298504561,0.0062147989901,0.00796271120606,0.054573703631773184,0.000388424936881,0.000388424936881,0.09225092250922509,0.000582637405321422,0.09225092250922509,0.6636240046610988,0.0,0.006214798990095168,0.0,0.000194212468440474,0.00349582443193,0.0151485725384,0.00427267430569,0.0,0.24315401048747348,0.16935327248009333,0.0052437366478927955,0.1091474072635463,0.00019421246844,EDD
0.0,0.02364066193853425,0.001182033096926714,0.0,0.0,0.0,0.001182033096926714,0.0,0.24881796690307326,0.109338061466,0.0443262411348,0.010047281323877062,0.0,0.0,0.2228132387706856,0.0,0.2228132387706856,0.7275413711583926,0.015957446808510675,0.0,0.0,0.0,0.00709219858156,0.0,0.0106382978723,0.0,0.04846335697399528,0.015957446808510627,0.00827423167848699,0.004137115839243494,0.0,EDD
0.0,0.003918495297805644,0.00313479623824451,0.0,0.0,0.0,0.0,0.0,0.9286833855799369,0.0603448275862,0.261755485893,0.010579937304075237,0.0,0.0,0.03448275862068961,0.0,0.03448275862068961,0.9302507836990591,0.0,0.0,0.0,0.0,0.000391849529781,0.0,0.0,0.0,0.03526645768025079,0.01920062695924765,0.000391849529780564,0.004702194357366765,0.0,EDD
0.0,0.047733976937516735,0.0,0.0,0.0,0.000536336819523,0.0,0.00053633681952266,0.00375435773665862,0.0,0.00375435773666,0.02225797801019039,0.0,0.0,0.9300080450522933,0.00053633681952266,0.9300080450522933,0.018771788683293104,0.0026816840976133,0.0,0.0,0.00026816840976133,0.0109949048002,0.00107267363905,0.01126307321,0.0,0.05041566103513004,0.03218020917135961,0.01179941002949849,0.00965406275140788,0.0,EDD
0.0,0.1212429954151809,0.0035659704533876693,0.0,0.0,0.00560366785532,0.0,0.000509424350483953,0.044829342842587924,0.0341314314824,0.00916963830871,0.07080998471726954,0.0,0.0,0.7009679062659192,0.000509424350483953,0.6999490575649513,0.09780947529291902,0.0,0.0,0.0,0.0,0.173713703515,0.00101884870097,0.0371879775853,0.0,0.19816607233825784,0.15639327559857366,0.17778909831889964,0.08456444218033621,0.00152827305145,EDD
0.0,0.025313404050144605,0.0,0.0,0.0,0.0,0.00241080038572806,0.0,0.37680810028929596,0.102217936355,0.268322082932,0.04194792671166827,0.0,0.0,0.49083895853423287,0.0,0.48987463837994166,0.4293635486981677,0.015188042430086745,0.0,0.000964320154291224,0.0,0.0270009643202,0.0,0.0,0.0,0.0754580520732883,0.055930568948891035,0.027965284474445525,0.009643201542912245,0.0,EDD
0.0,0.0,0.0,0.0,0.0,0.0,0.00204638472032742,0.0,0.1302864938608459,0.0673033196908,0.0429740791269,0.034333788085493394,0.0,0.0,0.6787175989085951,0.0,0.6780354706684859,0.15507048658481132,0.04934060936789454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16371077762619374,0.0723055934515689,0.0,0.03547066848567533,0.0,EDD
0.0,0.09261744966442947,0.000894854586129754,0.0,0.0,0.00178970917226,0.0,0.000447427293064877,0.061297539149888114,0.0268456375839,0.0308724832215,0.08724832214765105,0.0,0.00134228187919,0.5199105145413871,0.000447427293064877,0.5199105145413871,0.08903803131991048,0.0,0.002684563758389257,0.0,0.0,0.00313199105145,0.00089485458613,0.00357941834452,0.0,0.3901565995525726,0.12617449664429534,0.00313199105145414,0.03803131991051451,0.0,EDD
0.0,0.000693962526023594,0.0,0.0,0.0,0.0,0.0298403886190146,0.00277585010409438,0.052047189451769595,0.000693962526024,0.0513532269257,0.029840388619014585,0.0,0.0,0.6606523247744615,0.00277585010409438,0.6606523247744615,0.06870229007633587,0.0031228313671061753,0.0,0.0,0.0,0.0,0.0,0.0,0.000693962526023594,0.23733518390006983,0.19396252602359518,0.0,0.16273421235253338,0.0,EDD
0.0,0.001850994909763999,0.000462748727441,0.0,0.0,0.0,0.0,0.0,0.6779268857010641,0.0,0.676075890791,0.022211938917167977,0.0,0.0,0.280425728829246,0.0,0.280425728829246,0.679315131883387,0.0,0.0,0.0,0.000462748727441,0.0,0.0,0.0,0.0,0.039796390559925975,0.032855159648310976,0.000462748727441,0.006478482184174,0.0,EDD
0.0,0.03253012048192773,0.0054216867469879405,0.0,0.0,0.00421686746988,0.0,0.000602409638554216,0.009939759036144578,0.0,0.00963855421687,0.19849397590361442,0.0,0.000301204819277,0.5066265060240958,0.000602409638554216,0.5066265060240958,0.02168674698795181,0.000301204819277108,0.00662650602409639,0.0,0.0298192771084337,0.0349397590361,0.0364457831325,0.00632530120482,0.0,0.40813253012048195,0.3466867469879519,0.03584337349397593,0.11385542168674699,0.0,EDD
0.0,0.0024744819053510664,0.0021651716671821798,0.0,0.0,0.0,0.000309310238168883,0.004330343334364363,0.11939375193318894,0.0723785957315,0.0241261985772,0.025054129291679564,0.0,0.0,0.01979585524280853,0.004330343334364363,0.01979585524280853,0.7899783482833282,0.005258274048871013,0.0,0.0120630992885865,0.0,0.0,0.000618620476338,0.000618620476338,0.009897927621404273,0.16300649551500154,0.03928240024744819,0.000309310238168883,0.0092793071450665,0.0,EDD
0.0,0.030028794734677088,0.0,0.0,0.0,0.0,0.001645413410119293,0.000411353352529823,0.22994652406417104,0.143973673385,0.0625257095845,0.04072398190045249,0.0,0.0,0.40353763883175664,0.000411353352529823,0.4031262854792269,0.4726450020567662,0.016865487453722742,0.0,0.000411353352529823,0.00123406005758947,0.00370218017277,0.00534759358289,0.00493624023036,0.0,0.11805841217605924,0.09132044426162073,0.00493624023035788,0.05059646236116823,0.0,EDD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998155832180729,0.138312586445,0.851544490549,0.0,0.0,0.0,0.000461041954817888,0.0,0.000461041954817888,0.998155832180729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013831258644536638,0.000461041954817888,0.0,0.000461041954817888,0.0,EDD
0.0,0.07599193006052458,0.000672494956287828,0.0,0.0,0.0,0.0,0.0,0.3308675184936117,0.0,0.329522528581,0.058507061197041035,0.0,0.000672494956288,0.45527908540686024,0.0,0.45527908540686024,0.35709482178883695,0.004034969737726967,0.0,0.0,0.0,0.0342972427707,0.00201748486886,0.00470746469401,0.0,0.18762609280430348,0.17417619367854695,0.03631472763954268,0.11566913248150588,0.0,EDD
0.0,0.26794471689701327,0.0,0.0,0.0,0.0,0.00222915737851092,0.002229157378510923,0.5675434685688808,0.0664288898796,0.478823004904,0.0,0.0,0.0,0.3994650022291578,0.002229157378510923,0.3990191707534556,0.5942933571110119,0.000445831475702185,0.000891662951404369,0.0,0.0,0.0,0.0,0.0142666072225,0.0,0.001783325902808739,0.0,0.0,0.0,0.0,EDD
0.0,0.00033288948069241,0.0,0.0,0.0,0.0,0.0,0.0,0.8240679094540614,0.566577896138,0.0,0.00066577896138482,0.0,0.0,0.004826897470039945,0.0,0.004826897470039945,0.9768641810918778,0.00066577896138482,0.0,0.000166444740346205,0.0,0.000166444740346,0.0,0.000166444740346,0.0,0.018142476697736352,0.008655126498002668,0.000499334221038615,0.000499334221038615,0.0,EDD
0.0,0.000526592943654555,0.000526592943654555,0.0,0.0,0.0,0.0,0.000526592943654555,0.5502896261190104,0.00368615060558,0.54607688257,0.04528699315429173,0.0,0.000526592943655,0.37862032648762545,0.000526592943654555,0.37862032648762545,0.5634544497103743,0.000526592943654555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05739863085834651,0.04844655081621907,0.0,0.001579778830963665,0.0,EDD
0.0,0.09744707347447071,0.0012453300124533,0.0,0.0,0.0,0.0,0.0021793275217932753,0.3978829389788291,0.00217932752179,0.387297633873,0.10523038605230386,0.0,0.0046699875467,0.40286425902864303,0.0021793275217932753,0.40286425902864303,0.40877957658779546,0.000311332503113325,0.0451432129514321,0.0,0.000311332503113325,0.0252179327522,0.0,0.00186799501868,0.0,0.18586550435865506,0.15566625155666253,0.03051058530510583,0.04514321295143211,0.0,EDD
0.0,0.01616062683643487,0.00122428991185113,0.0,0.0,0.0,0.0,0.005876591576885412,0.11092066601371225,0.00048971596474,0.10847208619,0.05362389813907935,0.0,0.0,0.5303623898139074,0.005876591576885412,0.5303623898139074,0.14691478942213543,0.000979431929480901,0.0,0.0,0.0,0.00048971596474,0.0,0.00857002938296,0.000244857982370225,0.3166013712047011,0.27840352595494594,0.000979431929480902,0.010039177277179246,0.0,EDD
